unit,cycle,sensor_14,sensor_7,sensor_15,sensor_10,sensor_18,sensor_24,sensor_23,sensor_5,sensor_20,sensor_6,RUL
2,98,47.21,1401.08,522.92,554.57,8.4115,23.5011,39.08,641.73,391,1587.84,189
2,99,47.13,1400.97,522.5,554.43,8.4179,23.3414,39.15,642.04,393,1585.48,188
2,100,47.21,1402.72,522.01,554.48,8.4107,23.331,38.85,642.04,390,1586.01,187
2,101,47.37,1397.81,522.4,555.07,8.3835,23.4257,38.93,641.96,392,1582.66,186
2,102,47.19,1407.05,522.05,554.44,8.4052,23.3453,38.92,642.44,391,1590.24,185
2,103,47.23,1392.16,522.36,554.44,8.4148,23.4403,39.12,642.05,392,1587.75,184
2,104,47.26,1397.31,522.18,554.91,8.4037,23.4053,39.03,642.41,390,1582.04,183
2,105,47.32,1397.45,522.11,554.81,8.4056,23.3467,39.0,641.94,392,1585.65,182
2,106,47.32,1402.62,522.11,553.96,8.3727,23.4154,39.09,641.87,393,1584.61,181
2,107,47.16,1402.93,522.34,554.21,8.3723,23.5191,39.13,642.52,393,1581.7,180
2,108,47.23,1396.25,522.27,554.29,8.3978,23.4441,38.75,642.24,391,1578.45,179
2,109,47.28,1392.9,522.0,553.72,8.4061,23.3497,39.1,642.12,391,1590.41,178
2,110,47.31,1398.47,522.27,554.5,8.3723,23.3997,39.06,642.29,391,1583.3,177
2,111,47.18,1393.76,522.32,554.42,8.4437,23.4703,39.16,642.24,392,1576.85,176
2,112,47.37,1397.2,522.23,554.33,8.4025,23.3444,39.06,642.49,392,1588.35,175
2,113,47.23,1404.74,522.1,554.07,8.3994,23.5029,39.12,641.95,391,1584.21,174
2,114,47.19,1397.05,522.13,555.1,8.4119,23.3784,39.06,642.13,391,1576.56,173
2,115,47.14,1401.33,522.1,554.37,8.395,23.313,38.89,642.16,390,1583.27,172
2,116,47.01,1398.39,522.48,554.45,8.3895,23.4542,38.96,642.38,391,1577.87,171
2,117,47.23,1395.4,522.39,554.6,8.4365,23.432,39.05,641.97,392,1583.84,170
2,118,47.11,1400.99,522.23,553.96,8.3735,23.2912,39.04,641.95,392,1580.49,169
2,119,47.24,1401.87,522.21,554.32,8.4236,23.3731,38.74,642.67,392,1585.06,168
2,120,47.22,1394.39,521.62,554.42,8.3666,23.4077,39.18,642.01,391,1589.61,167
2,121,47.28,1391.52,522.31,554.51,8.4134,23.3381,39.09,642.04,392,1580.19,166
2,122,47.23,1405.27,521.96,553.82,8.3783,23.3284,38.88,642.08,392,1585.52,165
2,123,47.21,1403.23,522.14,554.31,8.3887,23.4492,38.86,642.11,391,1588.59,164
2,124,47.06,1399.26,522.64,554.58,8.4049,23.3364,39.03,642.37,392,1583.12,163
2,125,47.31,1397.94,522.23,554.81,8.4012,23.3785,39.09,642.71,391,1586.32,162
2,126,47.28,1403.41,521.95,554.03,8.4243,23.3592,38.91,642.07,392,1587.45,161
2,127,47.21,1400.81,522.2,554.08,8.4476,23.34,39.08,642.26,391,1586.65,160
2,128,47.2,1397.34,522.36,554.16,8.4098,23.3966,39.05,641.54,392,1592.2,159
2,129,47.23,1400.25,522.19,554.6,8.3986,23.4331,38.96,641.66,392,1590.59,158
2,130,47.26,1409.98,522.4,554.42,8.4145,23.3645,38.92,642.06,391,1584.83,157
2,131,47.36,1394.26,522.37,554.88,8.4074,23.4016,39.02,641.96,392,1587.61,156
2,132,47.12,1398.78,522.25,554.4,8.4102,23.313,38.91,642.01,390,1586.66,155
2,133,47.18,1393.87,521.71,554.21,8.4054,23.2668,38.89,642.84,392,1581.22,154
2,134,47.17,1406.2,521.95,553.88,8.381,23.3367,38.95,642.76,390,1586.44,153
2,135,47.34,1404.56,522.13,554.52,8.4108,23.3992,38.91,642.02,392,1580.12,152
2,136,47.09,1402.67,521.86,554.5,8.3889,23.4236,39.0,642.06,389,1582.91,151
2,137,47.39,1406.79,522.21,554.42,8.369,23.3517,38.98,642.46,391,1585.36,150
2,138,47.16,1398.95,521.73,555.03,8.4125,23.4346,38.82,642.34,392,1585.19,149
2,139,47.3,1400.87,522.61,554.24,8.3919,23.4316,38.94,642.63,391,1590.88,148
2,140,47.32,1403.14,522.49,554.86,8.4243,23.474,39.01,642.29,392,1593.7,147
2,141,47.43,1403.25,522.5,554.7,8.4254,23.4038,39.02,642.07,393,1585.09,146
2,142,47.3,1401.27,522.18,554.18,8.3936,23.4716,39.0,641.91,391,1586.41,145
2,143,47.3,1400.49,521.73,554.05,8.423,23.4197,38.82,642.31,393,1588.88,144
2,144,47.32,1401.21,522.11,553.96,8.3836,23.3494,39.19,642.02,392,1584.35,143
2,145,47.33,1403.53,521.93,554.1,8.3967,23.5167,38.83,642.01,393,1582.72,142
2,146,47.3,1405.09,522.0,554.25,8.4074,23.4017,38.97,642.52,391,1590.06,141
2,147,47.48,1394.58,521.91,554.16,8.3896,23.3356,38.89,642.27,393,1588.78,140
2,148,47.31,1398.3,522.57,554.32,8.4128,23.3971,39.13,642.65,393,1584.5,139
2,149,47.31,1404.41,521.87,553.84,8.387,23.4024,38.89,642.03,391,1587.88,138
2,150,47.15,1393.74,522.22,554.13,8.4175,23.2996,39.03,642.62,391,1585.43,137
2,151,47.33,1398.31,522.28,553.66,8.4173,23.3831,38.92,642.54,390,1590.21,136
2,152,47.25,1400.9,522.06,553.86,8.4123,23.3666,38.86,642.38,391,1583.49,135
2,153,47.29,1397.52,521.82,553.78,8.4262,23.3222,38.71,641.96,392,1594.33,134
2,154,47.23,1413.28,522.21,554.45,8.4161,23.4216,38.89,642.34,391,1591.3,133
2,155,47.23,1397.45,521.91,553.84,8.4029,23.3634,38.99,642.17,392,1580.93,132
2,156,47.31,1399.13,522.14,554.7,8.4075,23.3474,39.07,642.15,391,1578.73,131
2,157,47.45,1400.63,522.25,553.71,8.4137,23.2225,38.97,642.04,394,1588.7,130
2,158,47.45,1404.68,522.32,554.67,8.4324,23.422,39.03,641.99,392,1586.95,129
2,159,47.26,1399.71,522.2,553.7,8.4138,23.3979,38.89,641.81,393,1593.89,128
2,160,47.46,1409.72,521.96,554.65,8.4012,23.4119,38.92,642.53,393,1585.65,127
2,161,47.19,1396.32,521.96,554.18,8.4601,23.4036,38.83,642.08,393,1586.65,126
2,162,47.42,1401.23,522.09,553.95,8.3739,23.4045,39.05,641.71,392,1588.83,125
2,163,47.29,1396.2,521.55,553.96,8.3904,23.4442,38.94,642.88,392,1589.56,124
2,164,47.32,1405.5,521.74,554.31,8.4304,23.4381,38.97,642.82,391,1588.23,123
2,165,47.39,1402.96,522.28,553.71,8.4068,23.4707,38.93,642.17,392,1588.55,122
2,166,47.43,1394.26,521.96,553.71,8.4111,23.4352,38.87,641.79,392,1589.09,121
2,167,47.39,1395.35,522.11,553.62,8.4261,23.3977,38.84,642.25,393,1588.74,120
2,168,47.3,1404.01,521.89,554.32,8.4329,23.3787,38.84,642.55,391,1593.95,119
2,169,47.33,1406.06,521.77,553.06,8.4214,23.3766,38.93,642.26,391,1581.85,118
2,170,47.35,1405.93,522.36,553.84,8.4079,23.3532,38.88,642.14,394,1577.26,117
2,171,47.34,1410.34,521.89,553.84,8.4027,23.287,38.91,642.21,392,1587.94,116
2,172,47.25,1398.26,521.42,553.69,8.4109,23.3496,39.09,642.07,392,1589.42,115
2,173,47.27,1403.22,521.4,554.64,8.4288,23.3576,38.92,642.66,392,1589.0,114
2,174,47.31,1403.24,521.85,553.76,8.3994,23.3513,39.02,642.34,394,1588.01,113
2,175,47.45,1398.37,522.2,554.01,8.417,23.3065,38.88,642.46,393,1584.58,112
2,176,47.22,1405.47,521.54,554.15,8.4189,23.4372,39.08,642.32,392,1585.73,111
2,177,47.42,1400.31,521.95,554.59,8.4153,23.3538,38.74,642.35,393,1586.88,110
2,178,47.56,1404.39,521.97,553.83,8.3914,23.353,38.85,642.43,391,1590.29,109
2,179,47.37,1399.3,522.48,553.86,8.4462,23.3329,38.91,642.33,394,1584.55,108
2,180,47.52,1402.27,521.76,554.21,8.4404,23.3712,39.04,642.5,392,1593.51,107
2,181,47.27,1399.24,522.19,554.29,8.4148,23.3777,38.92,642.01,393,1585.87,106
2,182,47.52,1406.61,522.39,553.63,8.4072,23.2931,39.04,642.39,392,1586.42,105
2,183,47.24,1406.15,521.84,554.35,8.4225,23.3851,38.85,642.6,392,1584.95,104
2,184,47.47,1408.13,521.86,554.99,8.3996,23.4003,38.85,642.43,394,1585.66,103
2,185,47.23,1407.11,522.22,554.53,8.42,23.2801,38.94,642.66,392,1581.09,102
2,186,47.47,1404.35,521.82,554.42,8.4131,23.3416,38.75,642.8,393,1582.46,101
2,187,47.51,1407.54,521.09,553.32,8.4101,23.3926,38.93,642.69,392,1588.88,100
2,188,47.37,1402.72,522.34,554.26,8.4124,23.306,38.82,642.64,392,1582.97,99
2,189,47.42,1403.09,521.7,554.03,8.4253,23.2923,39.02,642.81,393,1583.54,98
2,190,47.2,1405.73,521.73,554.4,8.4128,23.2623,39.04,642.48,393,1592.5,97
2,191,47.4,1407.64,521.92,553.42,8.4694,23.3507,38.93,642.23,393,1584.59,96
2,192,47.49,1404.07,521.7,553.09,8.4309,23.3049,38.87,642.18,392,1589.95,95
2,193,47.3,1399.59,521.16,553.54,8.4143,23.2606,38.73,642.13,393,1588.28,94
2,194,47.69,1404.64,522.17,553.86,8.4304,23.3282,38.9,643.1,393,1592.38,93
2,195,47.32,1410.18,521.92,553.22,8.4224,23.3326,39.09,643.24,393,1591.55,92
2,196,47.43,1408.59,522.02,554.31,8.4614,23.3682,39.04,642.64,393,1591.39,91
2,197,47.36,1403.29,521.47,554.07,8.4387,23.3426,38.79,642.55,390,1588.64,90
2,198,47.14,1402.91,521.5,553.94,8.441,23.2813,38.9,643.21,392,1596.17,89
2,199,47.49,1409.39,521.22,554.06,8.429,23.2433,39.08,642.44,394,1587.17,88
2,200,47.44,1406.28,521.69,553.13,8.4143,23.4101,38.95,642.74,394,1589.73,87
2,201,47.44,1400.92,521.88,554.25,8.4458,23.3551,38.93,642.31,392,1595.57,86
2,202,47.45,1408.72,522.01,554.14,8.4287,23.1814,38.68,642.56,392,1589.47,85
2,203,47.58,1410.33,521.41,553.2,8.4197,23.1596,38.7,641.95,393,1593.02,84
2,204,47.43,1404.01,521.33,553.94,8.4779,23.3788,38.93,642.46,393,1591.84,83
2,205,47.42,1409.11,521.48,552.83,8.4298,23.3266,39.01,642.65,393,1586.59,82
2,206,47.24,1411.14,521.37,553.86,8.4086,23.3974,38.8,642.51,391,1588.18,81
2,207,47.39,1402.94,521.55,553.06,8.4175,23.308,38.87,642.73,392,1591.04,80
2,208,47.51,1407.93,521.64,553.09,8.458,23.2931,38.75,642.6,394,1590.29,79
2,209,47.43,1409.2,520.72,553.66,8.4281,23.3362,38.97,642.27,391,1590.92,78
2,210,47.51,1396.99,521.77,553.5,8.4317,23.2484,38.92,642.88,393,1583.56,77
2,211,47.48,1409.23,521.67,552.47,8.452,23.2252,38.86,642.8,392,1584.65,76
2,212,47.51,1406.43,521.74,553.32,8.461,23.2138,39.03,642.54,391,1586.71,75
2,213,47.56,1407.38,521.65,554.04,8.4354,23.3246,38.73,642.39,392,1594.64,74
2,214,47.49,1402.21,521.81,553.86,8.4428,23.2857,38.82,642.39,390,1588.17,73
2,215,47.57,1411.63,521.02,553.75,8.4192,23.117,38.72,642.97,395,1591.44,72
2,216,47.53,1408.68,522.19,553.01,8.452,23.3221,38.97,642.46,393,1583.46,71
2,217,47.51,1407.97,521.29,553.22,8.4982,23.2658,38.94,643.3,392,1585.11,70
2,218,47.56,1412.7,521.7,553.09,8.4763,23.2734,38.87,642.91,394,1592.69,69
2,219,47.71,1412.91,521.74,553.28,8.46,23.371,38.78,642.88,393,1592.52,68
2,220,47.54,1406.68,520.77,552.92,8.4123,23.3541,38.86,642.87,392,1600.76,67
2,221,47.47,1408.21,521.46,553.77,8.4446,23.3309,38.99,643.09,394,1586.57,66
2,222,47.52,1411.66,521.46,553.56,8.4414,23.3147,38.75,643.16,393,1590.78,65
2,223,47.62,1406.28,520.84,553.91,8.4348,23.2077,38.84,643.06,393,1596.47,64
2,224,47.74,1414.63,521.16,553.17,8.4495,23.2336,38.79,642.86,394,1592.47,63
2,225,47.67,1409.87,521.33,553.96,8.4357,23.209,38.75,642.68,393,1590.59,62
2,226,47.46,1408.9,521.59,553.45,8.4744,23.3575,38.83,643.23,394,1601.02,61
2,227,47.66,1410.4,521.28,553.73,8.4472,23.2895,38.8,642.8,393,1587.46,60
2,228,47.46,1406.88,521.18,553.35,8.4493,23.2553,38.72,642.67,394,1592.83,59
2,229,47.65,1407.69,521.66,553.0,8.4447,23.1824,38.82,642.32,393,1593.83,58
2,230,47.69,1412.71,520.94,553.43,8.4482,23.2213,38.71,642.68,394,1593.67,57
2,231,47.64,1404.68,521.73,552.61,8.462,23.2847,38.81,642.99,394,1593.78,56
2,232,47.56,1411.66,520.9,553.53,8.4395,23.2459,38.7,642.98,394,1590.33,55
2,233,47.66,1413.34,521.63,553.49,8.448,23.3894,38.63,642.96,392,1599.65,54
2,234,47.58,1412.07,521.42,553.31,8.4341,23.2635,38.87,643.49,394,1588.68,53
2,235,47.85,1406.42,521.66,552.42,8.4699,23.2137,38.82,642.63,394,1594.54,52
2,236,47.63,1410.66,521.17,553.52,8.4679,23.275,38.63,643.01,394,1598.16,51
2,237,47.65,1419.76,520.7,552.78,8.4742,23.2618,38.57,643.14,394,1593.05,50
2,238,47.52,1413.73,521.34,552.98,8.4681,23.1829,38.67,643.13,394,1599.64,49
2,239,47.83,1417.49,520.66,553.05,8.4318,23.2728,38.68,642.73,394,1598.37,48
2,240,47.66,1406.54,521.18,553.18,8.482,23.314,38.76,642.61,393,1599.71,47
2,241,47.7,1418.33,521.1,552.36,8.4423,23.1703,38.8,643.14,396,1598.65,46
2,242,47.54,1408.71,521.6,553.07,8.4377,23.2157,38.78,643.77,393,1593.7,45
2,243,47.55,1411.41,521.05,552.71,8.4661,23.2729,38.57,643.04,395,1593.98,44
2,244,47.71,1413.04,520.6,552.68,8.4785,23.3427,38.57,642.88,393,1595.99,43
2,245,47.75,1418.05,521.03,552.75,8.4748,23.2067,38.73,642.7,395,1590.93,42
2,246,47.72,1420.2,521.27,552.57,8.4702,23.27,38.66,642.85,396,1589.74,41
2,247,47.7,1413.56,520.61,552.46,8.4745,23.2229,38.58,642.88,394,1601.2,40
2,248,47.75,1417.22,520.49,552.52,8.5015,23.19,38.8,643.06,392,1599.41,39
2,249,47.66,1419.19,520.7,551.56,8.4615,23.2251,38.88,643.79,395,1599.77,38
2,250,47.79,1415.35,520.37,553.0,8.4495,23.1868,38.71,643.15,394,1598.28,37
2,251,47.92,1418.61,520.99,552.01,8.467,23.2506,38.54,642.47,394,1598.68,36
2,252,47.7,1422.69,519.98,552.51,8.4779,23.2033,38.5,642.83,394,1596.89,35
2,253,47.69,1416.12,520.7,553.07,8.4662,23.17,38.72,643.01,394,1596.43,34
2,254,47.95,1423.55,520.83,551.99,8.4604,23.1766,38.78,643.31,393,1593.88,33
2,255,47.67,1412.73,520.85,553.26,8.4829,23.2282,38.67,643.48,395,1598.25,32
2,256,47.77,1421.46,520.67,552.68,8.5297,23.2518,38.62,642.92,395,1598.83,31
2,257,48.02,1426.94,520.95,552.19,8.4847,23.2133,38.64,643.06,395,1593.17,30
2,258,47.66,1421.07,520.79,552.71,8.4796,23.1194,38.49,642.93,394,1599.77,29
2,259,47.91,1416.63,520.52,552.58,8.5312,23.1053,38.48,642.78,395,1597.65,28
2,260,47.94,1419.41,520.54,552.02,8.4766,23.153,38.44,642.94,392,1593.51,27
2,261,48.03,1419.92,519.98,552.31,8.4775,23.1426,38.58,643.69,393,1594.0,26
2,262,47.82,1418.2,520.68,553.01,8.467,23.1573,38.4,643.05,395,1588.3,25
2,263,47.91,1422.82,521.04,552.81,8.5205,23.1446,38.81,643.16,395,1592.32,24
2,264,48.07,1424.48,520.47,552.17,8.522,23.2342,38.67,643.47,395,1610.1,23
2,265,47.66,1420.27,520.27,552.45,8.5185,23.0402,38.66,643.03,395,1593.48,22
2,266,47.84,1422.54,520.52,551.84,8.461,23.1815,38.51,643.14,397,1591.54,21
2,267,47.8,1422.12,520.2,552.61,8.4596,23.1591,38.49,642.96,395,1602.23,20
2,268,47.96,1419.61,520.93,552.1,8.5129,23.1937,38.55,643.1,395,1602.53,19
2,269,48.09,1419.23,519.74,551.28,8.5043,22.9897,38.71,643.11,395,1594.52,18
2,270,48.04,1424.27,520.35,551.75,8.5204,23.1713,38.59,643.12,395,1604.32,17
2,271,48.14,1425.06,519.97,551.73,8.5014,22.9721,38.49,643.87,395,1607.43,16
2,272,47.96,1426.7,520.56,552.44,8.5126,23.1781,38.48,643.27,395,1600.02,15
2,273,47.88,1418.55,519.72,552.47,8.5098,23.1182,38.53,643.71,394,1598.88,14
2,274,48.07,1427.83,519.73,551.25,8.488,23.1046,38.27,643.18,396,1598.98,13
2,275,48.02,1421.8,520.0,551.86,8.5136,23.198,38.67,643.67,396,1595.3,12
2,276,47.98,1429.66,520.09,551.43,8.5177,23.0895,38.41,643.82,396,1605.46,11
2,277,48.03,1424.78,519.93,552.45,8.5206,23.0609,38.68,643.91,395,1601.47,10
2,278,47.99,1423.67,519.72,551.49,8.5285,23.0702,38.49,643.44,396,1597.61,9
2,279,48.13,1426.95,519.66,551.16,8.5237,23.046,38.51,643.64,395,1594.8,8
2,280,48.12,1422.89,519.91,551.84,8.4889,23.1462,38.56,643.63,396,1594.21,7
2,281,48.17,1424.36,519.48,551.44,8.5377,23.0385,38.52,643.6,398,1598.25,6
2,282,48.27,1426.87,520.05,552.29,8.5149,23.094,38.44,643.94,397,1598.56,5
2,283,48.21,1429.67,520.07,551.46,8.5199,23.0358,38.42,643.78,398,1602.03,4
2,284,48.18,1430.04,519.95,551.96,8.5291,23.1196,38.23,643.91,395,1601.35,3
2,285,48.27,1431.17,519.91,550.85,8.5242,23.1155,38.39,643.67,396,1596.84,2
2,286,48.14,1429.57,519.51,551.61,8.4932,23.0169,38.33,643.44,395,1603.63,1
2,287,48.12,1430.84,519.81,551.66,8.5365,23.0848,38.43,643.85,398,1608.5,0
3,1,47.14,1398.13,522.24,553.96,8.4207,23.3205,38.96,642.04,391,1584.2,178
3,2,47.35,1398.62,522.03,554.76,8.3949,23.4369,39.07,642.66,390,1587.04,177
3,3,46.94,1401.1,522.16,554.51,8.382,23.3162,39.03,642.07,393,1580.75,176
3,4,47.44,1395.76,522.31,554.48,8.394,23.4901,38.94,642.5,391,1580.12,175
3,5,47.16,1394.05,522.0,554.14,8.4233,23.419,38.9,641.97,391,1581.48,174
3,6,47.12,1397.98,522.58,554.86,8.4126,23.4656,39.04,642.65,392,1581.26,173
3,7,47.26,1405.76,522.08,554.29,8.4369,23.4051,39.03,642.62,393,1583.68,172
3,8,47.13,1401.86,521.87,554.11,8.4197,23.3564,38.85,642.23,392,1581.6,171
3,9,47.16,1398.3,522.47,554.61,8.4151,23.3873,39.02,642.6,392,1581.04,170
3,10,47.22,1400.07,522.4,554.28,8.4063,23.3129,38.96,642.72,392,1582.2,169
3,11,47.4,1400.59,522.02,554.88,8.4237,23.4161,38.8,641.94,391,1591.43,168
3,12,47.17,1404.93,522.07,553.45,8.3779,23.3028,38.9,642.61,393,1583.92,167
3,13,47.25,1403.52,522.26,555.25,8.3743,23.3372,39.16,642.63,390,1583.25,166
3,14,47.27,1396.35,521.69,554.31,8.4339,23.3506,38.9,642.16,391,1591.03,165
3,15,47.15,1398.77,522.0,554.36,8.4311,23.2825,39.02,641.83,390,1585.29,164
3,16,47.26,1392.15,522.25,554.17,8.4147,23.4078,38.94,642.65,391,1589.05,163
3,17,47.35,1395.76,522.37,553.74,8.4018,23.4031,39.13,642.78,393,1588.94,162
3,18,47.38,1402.3,521.8,554.52,8.4244,23.3709,39.0,642.26,390,1584.36,161
3,19,47.23,1402.82,522.18,553.99,8.413,23.4505,39.12,642.05,391,1580.67,160
3,20,47.1,1394.57,522.29,554.54,8.398,23.3357,38.93,642.25,391,1580.73,159
3,21,47.27,1398.83,522.67,554.32,8.4302,23.3923,39.13,642.18,392,1586.78,158
3,22,47.3,1405.28,522.53,554.71,8.432,23.4213,39.09,642.34,392,1589.55,157
3,23,47.12,1395.59,522.22,554.04,8.3839,23.3791,38.94,642.07,392,1585.2,156
3,24,47.26,1395.73,521.66,554.65,8.3768,23.3903,38.81,642.24,391,1585.08,155
3,25,47.17,1390.93,522.15,554.21,8.3845,23.4004,38.9,642.24,391,1579.4,154
3,26,47.28,1401.63,521.93,553.9,8.4062,23.2767,39.01,641.61,391,1586.92,153
3,27,47.17,1400.85,521.69,554.67,8.4095,23.3769,38.97,642.36,392,1581.83,152
3,28,47.22,1400.68,522.27,553.51,8.3998,23.4092,38.91,641.48,392,1590.59,151
3,29,47.24,1396.05,522.15,554.94,8.4387,23.3378,39.15,642.01,392,1584.71,150
3,30,47.23,1398.1,522.35,554.05,8.3927,23.3824,39.01,642.21,392,1584.95,149
3,31,47.33,1393.95,521.92,553.06,8.393,23.3272,38.98,642.33,391,1588.68,148
3,32,47.3,1400.58,522.11,554.32,8.392,23.3545,39.1,642.55,393,1583.7,147
3,33,47.31,1403.93,522.1,554.27,8.4086,23.4537,38.98,641.82,392,1583.55,146
3,34,47.2,1397.47,522.34,554.42,8.4035,23.3728,39.0,642.83,393,1584.17,145
3,35,47.26,1396.92,522.19,554.1,8.3924,23.343,39.03,642.08,391,1584.57,144
3,36,47.33,1399.12,522.77,554.11,8.3794,23.3414,38.84,642.06,393,1580.96,143
3,37,47.17,1396.65,522.14,555.28,8.4142,23.2711,38.78,641.68,394,1582.96,142
3,38,47.44,1401.83,521.81,554.11,8.4094,23.3501,38.98,641.72,393,1577.99,141
3,39,47.1,1400.8,522.0,554.18,8.3738,23.3514,38.79,641.94,392,1580.42,140
3,40,47.09,1403.24,521.84,553.75,8.3987,23.4079,39.09,641.97,392,1579.38,139
3,41,47.32,1394.92,522.69,554.68,8.3682,23.3774,38.99,642.79,392,1586.38,138
3,42,47.31,1404.49,522.02,554.31,8.3828,23.4412,39.11,642.61,390,1586.25,137
3,43,47.35,1401.51,521.7,554.18,8.4397,23.3024,39.03,642.58,392,1587.9,136
3,44,47.17,1395.48,522.47,554.45,8.4259,23.448,39.14,642.21,391,1586.83,135
3,45,47.06,1398.33,522.17,554.43,8.4342,23.4284,39.23,642.15,392,1582.99,134
3,46,47.38,1401.55,521.88,554.0,8.4024,23.3352,38.81,642.42,392,1590.25,133
3,47,47.29,1395.3,522.2,554.82,8.4134,23.4428,39.01,642.26,393,1587.55,132
3,48,47.32,1392.94,521.88,554.41,8.4199,23.406,38.92,642.01,392,1587.21,131
3,49,47.33,1396.11,522.28,554.28,8.3716,23.3813,39.0,642.16,392,1583.53,130
3,50,47.27,1402.64,522.07,553.87,8.4054,23.4013,39.02,642.51,391,1586.16,129
3,51,47.14,1401.05,522.18,554.15,8.4004,23.3874,39.02,642.39,392,1592.16,128
3,52,47.36,1404.99,522.73,554.39,8.3954,23.4006,39.14,642.29,392,1582.66,127
3,53,47.21,1399.78,522.54,554.54,8.4046,23.3824,38.99,642.02,391,1588.04,126
3,54,47.45,1407.04,522.19,554.28,8.3958,23.4086,38.85,642.03,391,1585.66,125
3,55,47.22,1399.08,522.09,554.34,8.4135,23.4306,38.9,642.41,393,1594.2,124
3,56,47.14,1403.97,522.08,554.47,8.4042,23.4319,39.1,642.73,394,1586.08,123
3,57,47.28,1398.55,522.06,553.99,8.4128,23.366,38.92,642.56,392,1581.97,122
3,58,47.35,1403.99,521.85,553.58,8.4032,23.3982,38.88,642.52,392,1581.31,121
3,59,47.22,1397.56,522.85,553.88,8.4039,23.388,39.15,642.31,390,1587.46,120
3,60,47.47,1405.66,522.23,553.34,8.4616,23.2905,38.94,641.8,394,1586.82,119
3,61,47.26,1392.35,521.8,554.01,8.4046,23.3697,38.83,642.5,393,1585.5,118
3,62,47.28,1403.57,522.16,553.67,8.417,23.4182,38.96,642.18,393,1591.5,117
3,63,47.27,1398.98,522.27,554.61,8.4241,23.3903,39.01,642.1,393,1583.42,116
3,64,47.24,1404.68,522.24,553.9,8.4227,23.3791,39.13,642.53,393,1590.04,115
3,65,47.29,1400.69,522.25,554.63,8.4379,23.4958,39.12,641.69,392,1586.21,114
3,66,47.31,1397.9,522.15,553.79,8.4032,23.432,38.92,642.25,391,1577.22,113
3,67,47.29,1403.87,521.81,553.84,8.419,23.4697,39.04,642.0,392,1584.55,112
3,68,47.31,1400.37,522.14,554.43,8.4005,23.3725,39.08,642.94,392,1587.27,111
3,69,47.24,1404.2,521.69,555.14,8.4404,23.3595,39.07,642.05,392,1581.93,110
3,70,47.44,1397.09,521.88,553.8,8.4183,23.4527,39.12,642.54,392,1587.02,109
3,71,47.43,1401.19,522.0,554.59,8.3895,23.3944,38.89,642.9,392,1579.41,108
3,72,47.48,1389.86,521.66,554.25,8.4042,23.293,38.88,642.25,392,1590.21,107
3,73,47.23,1400.06,523.18,554.31,8.406,23.4922,38.89,642.42,392,1585.01,106
3,74,47.14,1405.76,521.78,554.4,8.4211,23.3845,38.93,642.75,392,1589.64,105
3,75,47.25,1406.98,522.24,553.73,8.4043,23.41,39.1,642.25,392,1592.23,104
3,76,47.35,1405.34,522.25,553.91,8.3813,23.4065,38.95,642.52,392,1589.35,103
3,77,47.16,1405.99,522.52,554.08,8.4375,23.4131,38.78,642.98,393,1584.13,102
3,78,47.38,1400.53,521.57,553.62,8.4174,23.3301,38.97,642.43,390,1579.52,101
3,79,47.28,1403.49,522.72,553.6,8.384,23.3451,38.92,642.31,393,1582.4,100
3,80,47.34,1405.37,521.97,553.21,8.3935,23.5181,39.03,641.74,392,1580.95,99
3,81,47.46,1402.65,521.34,553.88,8.4145,23.3728,38.86,642.55,391,1581.73,98
3,82,47.22,1400.4,522.16,553.7,8.4089,23.3822,38.87,642.24,393,1583.69,97
3,83,47.51,1398.73,522.02,553.79,8.3789,23.4426,39.0,642.27,393,1591.3,96
3,84,47.51,1400.62,522.19,554.01,8.3901,23.3873,38.89,642.18,392,1593.32,95
3,85,47.25,1414.11,521.84,554.09,8.3949,23.314,38.87,641.95,391,1587.14,94
3,86,47.37,1401.01,522.19,553.83,8.4188,23.3333,39.03,642.69,393,1586.09,93
3,87,47.32,1402.17,522.1,554.11,8.3939,23.3373,39.01,642.32,391,1588.25,92
3,88,47.33,1400.09,521.9,553.59,8.4078,23.2656,39.04,642.27,393,1585.9,91
3,89,47.39,1404.14,521.93,555.01,8.4044,23.3864,38.81,642.33,394,1582.29,90
3,90,47.4,1406.26,521.92,554.58,8.3972,23.2711,38.81,642.36,393,1597.84,89
3,91,47.38,1399.5,521.83,553.72,8.4327,23.3909,38.95,641.99,393,1582.81,88
3,92,47.39,1400.27,521.96,553.5,8.373,23.4344,38.87,642.29,391,1590.07,87
3,93,47.43,1409.21,521.6,553.83,8.4032,23.2352,39.21,642.1,392,1593.66,86
3,94,47.48,1401.08,521.94,554.76,8.4166,23.4437,39.0,642.58,392,1588.9,85
3,95,47.32,1406.13,521.79,554.41,8.4012,23.4594,38.89,642.37,392,1585.69,84
3,96,47.31,1400.62,521.48,554.08,8.4333,23.378,38.87,642.89,393,1582.86,83
3,97,47.41,1408.05,522.71,554.13,8.4313,23.3339,38.79,642.94,393,1587.51,82
3,98,47.35,1403.62,521.93,553.85,8.4405,23.2921,38.96,642.4,392,1586.19,81
3,99,47.37,1398.72,522.06,553.82,8.4388,23.3834,38.91,642.67,392,1589.42,80
3,100,47.3,1404.16,522.01,554.94,8.4212,23.3073,38.88,642.29,390,1579.98,79
3,101,47.42,1405.55,522.6,554.34,8.4112,23.3883,38.75,642.24,392,1587.77,78
